Voltage U1	Corriente IA
42,63	8,01
42,66	8,02
42,68	8,03
42,71	8,05
42,73	8,08
42,75	8,08
42,78	8,09
42,80	8,12
42,83	8,15
42,85	8,16
42,88	8,17
42,90	8,19
42,93	8,22
42,95	8,23
42,97	8,23
43,00	8,26
43,02	8,28
43,05	8,28
43,07	8,29
43,10	8,32
43,12	8,34
43,15	8,35
43,17	8,36
43,19	8,38
43,22	8,40
43,24	8,40
43,27	8,42
43,29	8,44
43,32	8,47
43,34	8,47
43,36	8,48
43,39	8,51
43,41	8,53
43,44	8,53
43,46	8,54
43,49	8,56
43,51	8,58
43,54	8,58
43,56	8,59
43,58	8,62
43,61	8,63
43,63	8,65
43,66	8,66
43,68	8,67
43,71	8,69
43,73	8,70
43,76	8,71
43,78	8,73
43,80	8,75
43,83	8,75
43,85	8,76
43,88	8,78
43,90	8,80
43,93	8,80
43,95	8,82
43,98	8,83
44,00	8,85
44,02	8,86
44,05	8,88
44,07	8,90
44,10	8,91
44,12	8,91
44,15	8,92
44,17	8,94
44,20	8,94
44,22	8,95
44,24	8,97
44,27	8,99
44,29	9,00
44,32	9,00
44,34	9,02
44,37	9,04
44,39	9,04
44,41	9,05
44,44	9,07
44,46	9,08
44,49	9,09
44,51	9,09
44,54	9,12
44,56	9,14
44,59	9,14
44,61	9,15
44,63	9,16
44,66	9,18
44,68	9,17
44,71	9,17
44,73	9,20
44,76	9,22
44,78	9,22
44,81	9,23
44,83	9,25
44,85	9,28
44,88	9,27
44,90	9,27
44,93	9,29
44,95	9,31
44,98	9,31
45,00	9,32
45,03	9,34
45,05	9,36
45,07	9,36
45,10	9,36
45,12	9,38
45,15	9,39
45,17	9,39
45,20	9,40
45,22	9,42
45,25	9,44
45,27	9,44
45,29	9,45
45,32	9,47
45,34	9,48
45,37	9,48
45,39	9,48
45,42	9,49
45,44	9,51
45,47	9,51
45,49	9,51
45,51	9,53
45,54	9,54
45,56	9,55
45,59	9,56
45,61	9,57
45,64	9,58
45,66	9,58
45,68	9,59
45,71	9,61
45,73	9,62
45,76	9,62
45,78	9,63
45,81	9,65
45,83	9,65
45,86	9,65
45,88	9,66
45,90	9,67
45,93	9,68
45,95	9,69
45,98	9,70
46,00	9,72
46,03	9,72
46,05	9,72
46,08	9,74
46,10	9,75
46,12	9,75
46,15	9,75
46,17	9,77
46,20	9,78
46,22	9,79
46,25	9,78
46,27	9,81
46,30	9,82
46,32	9,81
46,34	9,82
46,37	9,83
46,39	9,84
46,42	9,84
46,44	9,85
46,47	9,88
46,49	9,89
46,52	9,89
46,54	9,90
46,56	9,91
46,59	9,92
46,61	9,91
46,64	9,91
46,66	9,93
46,69	9,94
46,71	9,94
46,73	9,95
46,76	9,96
46,78	9,98
46,81	9,97
46,83	9,97
46,86	10,00
46,88	10,00
46,91	10,00
46,93	10,00
46,95	10,02
46,98	10,03
47,00	10,03
47,03	10,03
47,05	10,05
47,08	10,06
47,10	10,05
47,13	10,05
47,15	10,06
47,17	10,08
47,20	10,07
47,22	10,08
47,25	10,09
47,27	10,10
47,30	10,10
47,32	10,10
47,35	10,11
47,37	10,12
47,39	10,11
47,42	10,12
47,44	10,14
47,47	10,14
47,49	10,14
47,52	10,15
47,54	10,16
47,57	10,16
47,59	10,16
47,61	10,17
47,64	10,18
47,66	10,18
47,69	10,19
47,71	10,20
47,74	10,21
47,76	10,21
47,78	10,21
47,81	10,23
47,83	10,23
47,86	10,23
47,88	10,24
47,91	10,25
47,93	10,26
47,96	10,26
47,98	10,26
48,00	10,29
48,03	10,29
48,05	10,28
48,08	10,28
48,10	10,30
48,13	10,30
48,15	10,30
48,18	10,30
48,20	10,32
48,22	10,32
48,25	10,31
48,27	10,32
48,30	10,32
48,32	10,33
48,35	10,31
48,37	10,31
48,40	10,34
48,42	10,34
48,44	10,33
48,47	10,33
48,49	10,33
48,52	10,33
48,54	10,31
48,57	10,30
48,59	10,31
48,62	10,31
48,64	10,30
48,66	10,29
48,69	10,29
48,71	10,29
48,74	10,27
48,76	10,26
48,79	10,26
48,81	10,25
48,84	10,23
48,86	10,22
48,88	10,22
48,91	10,21
48,93	10,18
48,96	10,16
48,98	10,16
49,01	10,14
49,03	10,11
49,05	10,08
49,08	10,07
49,10	10,06
49,13	10,03
49,15	10,01
49,18	9,99
49,20	9,97
49,23	9,94
49,25	9,92
49,27	9,89
49,30	9,86
49,32	9,82
49,35	9,80
49,37	9,77
49,40	9,74
49,42	9,70
49,45	9,67
49,47	9,64
49,49	9,61
49,52	9,56
49,54	9,54
49,57	9,51
49,59	9,47
49,62	9,44
49,64	9,41
49,67	9,38
49,69	9,33
49,71	9,29
49,74	9,26
49,76	9,22
49,79	9,16
49,81	9,12
49,84	9,09
49,86	9,05
49,89	9,01
49,91	8,97
49,93	8,94
49,96	8,90
49,98	8,85
50,01	8,81
50,03	8,78
50,06	8,74
50,08	8,69
50,10	8,65
50,13	8,62
50,15	8,58
50,18	8,52
50,20	8,48
50,23	8,45
50,25	8,41
50,28	8,35
50,30	8,31
50,32	8,28
50,35	8,24
50,37	8,19
50,40	8,15
50,42	8,12
50,45	8,09
50,47	8,03
50,50	7,98
50,52	7,95
50,54	7,91
50,57	7,85
50,59	7,81
50,62	7,78
50,64	7,74
50,67	7,69
50,69	7,65
50,72	7,62
50,74	7,58
50,76	7,52
50,79	7,49
50,81	7,46
50,84	7,42
50,86	7,37
50,89	7,33
50,91	7,29
50,94	7,24
50,96	7,19
50,98	7,15
51,01	7,12
51,03	7,08
51,06	7,03
51,08	7,00
51,11	6,96
51,13	6,92
51,15	6,88
51,18	6,84
51,20	6,80
51,23	6,76
51,25	6,71
51,28	6,67
51,30	6,64
51,33	6,59
51,35	6,55
51,37	6,52
51,40	6,48
51,42	6,43
51,45	6,38
51,47	6,35
51,50	6,31
51,52	6,26
51,55	6,23
51,57	6,20
51,59	6,16
51,62	6,11
51,64	6,07
51,67	6,03
51,69	5,99
51,72	5,93
51,74	5,90
51,77	5,87
51,79	5,83
51,81	5,79
51,84	5,75
51,86	5,73
51,89	5,68
51,91	5,63
51,94	5,60
51,96	5,57
51,99	5,53
52,01	5,48
52,03	5,45
52,06	5,43
52,08	5,39
52,11	5,35
52,13	5,31
52,16	5,29
52,18	5,26
52,20	5,21
52,23	5,18
52,25	5,16
52,28	5,13
52,30	5,09
52,33	5,07
52,35	5,04
52,38	5,02
52,40	4,97
52,42	4,94
52,45	4,92
52,47	4,89
52,50	4,86
52,52	4,84
52,55	4,82
52,57	4,80
52,60	4,77
52,62	4,75
52,64	4,74
52,67	4,72
52,69	4,69
52,72	4,68
52,74	4,66
52,77	4,65
52,79	4,63
52,82	4,62
52,84	4,62
52,86	4,59
52,89	4,58
52,91	4,56
52,94	4,55
52,96	4,54
52,99	4,53
53,01	4,53
53,04	4,53
53,06	4,52
53,08	4,52
53,11	4,53
53,13	4,52
53,16	4,52
53,18	4,52
53,21	4,52
53,23	4,53
53,26	4,52
53,28	4,52
53,30	4,53
53,33	4,54
53,35	4,53
53,38	4,53
53,40	4,55
53,43	4,55
53,45	4,55
53,47	4,57
53,50	4,58
53,52	4,59
53,55	4,59
53,57	4,60
53,60	4,63
53,62	4,63
53,65	4,63
53,67	4,64
53,69	4,66
53,72	4,68
53,74	4,68
53,77	4,69
53,79	4,72
53,82	4,73
53,84	4,74
53,87	4,76
53,89	4,78
53,91	4,80
53,94	4,82
53,96	4,84
53,99	4,86
54,01	4,88
54,04	4,90
54,06	4,91
54,09	4,93
54,11	4,95
54,13	4,96
54,16	4,99
54,18	5,00
54,21	5,02
54,23	5,05
54,26	5,07
54,28	5,08
54,31	5,12
54,33	5,13
54,35	5,14
54,38	5,16
54,40	5,18
54,43	5,20
54,45	5,22
54,48	5,24
54,50	5,27
54,52	5,29
54,55	5,31
54,57	5,32
54,60	5,34
54,62	5,36
54,65	5,39
54,67	5,41
54,70	5,44
54,72	5,47
54,74	5,49
54,77	5,51
54,79	5,53
54,82	5,56
54,84	5,58
54,87	5,61
54,89	5,63
54,92	5,67
54,94	5,70
54,96	5,72
54,99	5,76
55,01	5,79
55,04	5,82
55,06	5,85
55,09	5,88
55,11	5,92
55,14	5,95
55,16	5,98
55,18	6,01
55,21	6,05
55,23	6,09
55,26	6,11
55,28	6,14
55,31	6,18
55,33	6,21
55,36	6,24
55,38	6,28
55,40	6,32
55,43	6,36
55,45	6,38
55,48	6,42
55,50	6,48
55,53	6,51
55,55	6,53
55,57	6,57
55,60	6,62
55,62	6,65
55,65	6,68
55,67	6,72
55,70	6,77
55,72	6,81
55,75	6,83
55,77	6,87
55,79	6,92
55,82	6,95
55,84	6,97
55,87	7,01
55,89	7,07
55,92	7,10
55,94	7,13
55,97	7,18
55,99	7,22
56,01	7,25
56,04	7,28
56,06	7,32
56,09	7,37
56,11	7,40
56,14	7,43
56,16	7,47
56,19	7,51
56,21	7,55
56,23	7,58
56,26	7,62
56,28	7,66
56,31	7,69
56,33	7,73
56,36	7,77
56,38	7,82
56,41	7,85
56,43	7,88
56,45	7,93
56,48	7,98
56,50	8,00
56,53	8,04
56,55	8,08
56,58	8,12
56,60	8,16
56,62	8,19
56,65	8,24
56,67	8,28
56,70	8,31
56,72	8,36
56,75	8,40
56,77	8,44
56,80	8,47
56,82	8,51
56,84	8,56
56,87	8,60
56,89	8,63
56,92	8,67
56,94	8,72
56,97	8,75
56,99	8,78
57,02	8,82
57,04	8,87
57,06	8,90
57,09	8,94
57,11	8,99
57,14	9,03
57,16	9,07
57,19	9,10
57,21	9,14
57,24	9,19
57,26	9,22
57,28	9,24
57,31	9,29
57,33	9,33
57,36	9,37
57,38	9,40
57,41	9,44
57,43	9,49
57,46	9,52
57,48	9,54
57,50	9,59
57,53	9,64
57,55	9,67
57,58	9,70
57,60	9,75
57,63	9,79
57,65	9,82
57,68	9,85
57,70	9,90
57,72	9,94
57,75	9,97
57,77	10,00
57,80	10,05
57,82	10,10
57,85	10,13
57,87	10,16
57,89	10,21
57,92	10,26
57,94	10,30
57,97	10,33
57,99	10,37
58,02	10,41
58,04	10,44
58,07	10,47
58,09	10,52
58,11	10,56
58,14	10,60
58,16	10,63
58,19	10,67
58,21	10,71
58,24	10,74
58,26	10,77
58,29	10,82
58,31	10,86
58,33	10,90
58,36	10,94
58,38	10,98
58,41	11,02
58,43	11,05
58,46	11,08
58,48	11,12
58,51	11,16
58,53	11,19
58,55	11,23
58,58	11,27
58,60	11,31
58,63	11,34
58,65	11,38
58,68	11,43
58,70	11,46
58,73	11,49
58,75	11,53
58,77	11,57
58,80	11,61
58,82	11,64
58,85	11,68
58,87	11,73
58,90	11,76
58,92	11,78
58,94	11,82
58,97	11,87
58,99	11,89
59,02	11,92
59,04	11,96
59,07	12,01
59,09	12,04
59,12	12,07
59,14	12,11
59,16	12,15
59,19	12,17
59,21	12,19
59,24	12,24
59,26	12,28
59,29	12,31
59,31	12,33
59,34	12,37
59,36	12,42
59,38	12,44
59,41	12,46
59,43	12,51
59,46	12,55
59,48	12,57
59,51	12,60
59,53	12,64
59,56	12,68
59,58	12,70
59,60	12,73
59,63	12,77
59,65	12,80
59,68	12,83
59,70	12,85
59,73	12,89
59,75	12,93
59,78	12,96
59,80	12,99
59,82	13,03
59,85	13,06
59,87	13,10
59,90	13,12
59,92	13,15
59,95	13,19
59,97	13,21
59,99	13,24
60,02	13,28
60,04	13,32
60,07	13,35
60,09	13,37
60,12	13,40
60,14	13,44
60,17	13,46
60,19	13,49
60,21	13,54
60,24	13,57
60,26	13,60
60,29	13,63
60,31	13,67
60,34	13,70
60,36	13,72
60,39	13,75
60,41	13,79
60,43	13,81
60,46	13,83
60,48	13,87
60,51	13,90
60,53	13,93
60,56	13,95
60,58	13,99
60,61	14,04
60,63	14,05
60,65	14,07
60,68	14,11
60,70	14,14
60,73	14,16
60,75	14,18
60,78	14,22
60,80	14,26
60,83	14,27
60,85	14,30
60,87	14,33
60,90	14,37
60,92	14,38
60,95	14,40
60,97	14,44
61,00	14,47
61,02	14,49
61,05	14,51
61,07	14,55
61,09	14,59
61,12	14,60
61,14	14,62
61,17	14,66
61,19	14,69
61,22	14,71
61,24	14,73
61,26	14,76
61,29	14,80
61,31	14,82
61,34	14,84
61,36	14,88
61,39	14,91
61,41	14,93
61,44	14,95
61,46	14,99
61,48	15,03
61,51	15,05
61,53	15,06
61,56	15,10
61,58	15,13
61,61	15,15
61,63	15,16
61,66	15,20
61,68	15,23
61,70	15,25
61,73	15,27
61,75	15,30
61,78	15,33
61,80	15,35
61,83	15,37
61,85	15,40
61,88	15,43
61,90	15,44
61,92	15,47
61,95	15,50
61,97	15,53
62,00	15,54
62,02	15,57
62,05	15,60
62,07	15,62
62,10	15,63
62,12	15,65
62,14	15,68
62,17	15,70
62,19	15,72
62,22	15,75
62,24	15,78
62,27	15,80
62,29	15,81
62,31	15,84
62,34	15,87
62,36	15,88
62,39	15,90
62,41	15,92
62,44	15,95
62,46	15,97
62,49	15,98
62,51	16,01
62,53	16,04
62,56	16,05
62,58	16,06
62,61	16,09
62,63	16,12
62,66	16,14
62,68	16,15
62,71	16,19
62,73	16,22
62,75	16,23
62,78	16,25
62,80	16,28
62,83	16,31
62,85	16,32
62,88	16,33
62,90	16,37
62,93	16,39
62,95	16,40
62,97	16,42
63,00	16,45
63,02	16,48
63,05	16,49
63,07	16,50
63,10	16,53
63,12	16,56
63,15	16,57
63,17	16,59
63,19	16,62
63,22	16,65
63,24	16,66
63,27	16,67
63,29	16,70
63,32	16,72
63,34	16,73
63,36	16,74
63,39	16,77
63,41	16,80
63,44	16,82
63,46	16,83
63,49	16,86
63,51	16,88
63,54	16,89
63,56	16,90
63,58	16,92
63,61	16,95
63,63	16,96
63,66	16,97
63,68	17,00
63,71	17,02
63,73	17,03
63,76	17,05
63,78	17,07
63,80	17,09
63,83	17,10
63,85	17,12
63,88	17,15
63,90	17,17
63,93	17,18
63,95	17,19
63,98	17,22
64,00	17,23
64,02	17,23
64,05	17,25
64,07	17,27
64,10	17,28
64,12	17,30
64,15	17,32
64,17	17,34
64,20	17,36
64,22	17,36
64,24	17,40
64,27	17,41
64,29	17,42
64,32	17,43
64,34	17,45
64,37	17,48
64,39	17,49
64,41	17,50
64,44	17,53
64,46	17,55
64,49	17,55
64,51	17,55
64,54	17,58
64,56	17,60
64,59	17,61
64,61	17,62
64,63	17,66
64,66	17,67
64,68	17,68
64,71	17,69
64,73	17,71
64,76	17,73
64,78	17,73
64,81	17,73
64,83	17,77
64,85	17,78
64,88	17,79
64,90	17,80
64,93	17,82
64,95	17,84
64,98	17,84
65,00	17,85
65,03	17,87
65,05	17,89
65,07	17,89
65,10	17,90
65,12	17,92
65,15	17,94
65,17	17,93
65,20	17,94
65,22	17,96
65,25	17,97
65,27	17,97
65,29	17,96
65,32	17,98
65,34	18,00
65,37	18,00
65,39	18,00
65,42	18,02
65,44	18,02
65,47	18,02
65,49	18,01
65,51	18,02
65,54	18,02
65,56	18,01
65,59	18,01
65,61	18,02
65,64	18,01
65,66	17,99
65,68	17,99
65,71	17,99
65,73	17,98
65,76	17,96
65,78	17,96
65,81	17,96
65,83	17,94
65,86	17,93
65,88	17,92
65,90	17,91
65,93	17,89
65,95	17,87
65,98	17,86
66,00	17,84
66,03	17,81
66,05	17,79
66,08	17,78
66,10	17,76
66,12	17,72
66,15	17,70
66,17	17,68
66,20	17,66
66,22	17,62
66,25	17,59
66,27	17,57
66,30	17,55
66,32	17,52
66,34	17,49
66,37	17,47
66,39	17,44
66,42	17,40
66,44	17,37
66,47	17,34
66,49	17,31
66,52	17,26
66,54	17,23
66,56	17,22
66,59	17,20
66,61	17,15
66,64	17,12
66,66	17,09
66,69	17,06
66,71	17,02
66,73	16,97
66,76	16,95
66,78	16,92
66,81	16,88
66,83	16,84
66,86	16,82
66,88	16,80
66,91	16,75
66,93	16,71
66,95	16,69
66,98	16,66
67,00	16,61
67,03	16,58
67,05	16,56
67,08	16,52
67,10	16,47
67,13	16,44
67,15	16,41
67,17	16,38
67,20	16,33
67,22	16,28
67,25	16,26
67,27	16,23
67,30	16,18
67,32	16,15
67,35	16,12
67,37	16,08
67,39	16,04
67,42	16,01
67,44	15,97
67,47	15,94
67,49	15,89
67,52	15,86
67,54	15,83
67,57	15,79
67,59	15,74
67,61	15,71
67,64	15,67
67,66	15,63
67,69	15,59
67,71	15,56
67,74	15,52
67,76	15,47
67,78	15,44
67,81	15,41
67,83	15,37
67,86	15,32
67,88	15,27
67,91	15,24
67,93	15,19
67,96	15,13
67,98	15,09
68,00	15,06
68,03	15,01
68,05	14,96
68,08	14,91
68,10	14,88
68,13	14,83
68,15	14,78
68,18	14,73
68,20	14,69
68,22	14,65
68,25	14,59
68,27	14,54
68,30	14,51
68,32	14,46
68,35	14,40
68,37	14,36
68,40	14,32
68,42	14,28
68,44	14,21
68,47	14,17
68,49	14,15
68,52	14,10
68,54	14,04
68,57	13,99
68,59	13,96
68,62	13,92
68,64	13,86
68,66	13,80
68,69	13,77
68,71	13,73
68,74	13,67
68,76	13,63
68,79	13,60
68,81	13,56
68,83	13,51
68,86	13,46
68,88	13,43
68,91	13,38
68,93	13,33
68,96	13,29
68,98	13,26
69,01	13,22
69,03	13,16
69,05	13,12
69,08	13,10
69,10	13,05
69,13	13,00
69,15	12,96
69,18	12,93
69,20	12,89
69,23	12,85
69,25	12,82
69,27	12,79
69,30	12,74
69,32	12,71
69,35	12,68
69,37	12,65
69,40	12,61
69,42	12,57
69,45	12,55
69,47	12,52
69,49	12,48
69,52	12,45
69,54	12,43
69,57	12,40
69,59	12,37
69,62	12,34
69,64	12,33
69,67	12,30
69,69	12,27
69,71	12,26
69,74	12,24
69,76	12,23
69,79	12,20
69,81	12,17
69,84	12,16
69,86	12,14
69,89	12,11
69,91	12,10
69,93	12,09
69,96	12,08
69,98	12,05
70,01	12,04
70,03	12,04
70,06	12,03
70,08	12,00
70,10	11,99
70,13	11,99
70,15	11,98
70,18	11,95
70,20	11,95
70,23	11,95
70,25	11,94
70,28	11,92
70,30	11,91
70,32	11,91
70,35	11,90
70,37	11,88
70,40	11,88
70,42	11,89
70,45	11,88
70,47	11,86
70,50	11,86
70,52	11,87
70,54	11,87
70,57	11,85
70,59	11,84
70,62	11,85
70,64	11,83
70,67	11,82
70,69	11,82
70,72	11,82
70,74	11,82
70,76	11,81
70,79	11,81
70,81	11,82
70,84	11,80
70,86	11,80
70,89	11,80
70,91	11,80
70,94	11,80
70,96	11,79
70,98	11,80
71,01	11,80
71,03	11,79
71,06	11,78
71,08	11,78
71,11	11,77
71,13	11,77
71,15	11,76
71,18	11,77
71,20	11,78
71,23	11,77
71,25	11,78
71,28	11,79
71,30	11,79
71,33	11,78
71,35	11,78
71,37	11,79
71,40	11,80
71,42	11,80
71,45	11,80
71,47	11,81
71,50	11,82
71,52	11,82
71,55	11,82
71,57	11,84
71,59	11,84
71,62	11,84
71,64	11,86
71,67	11,88
71,69	11,90
71,72	11,90
71,74	11,91
71,77	11,94
71,79	11,95
71,81	11,95
71,84	11,97
71,86	12,00
71,89	12,01
71,91	12,02
71,94	12,04
71,96	12,08
71,99	12,10
72,01	12,10
72,03	12,13
72,06	12,16
72,08	12,18
72,11	12,20
72,13	12,22
72,16	12,27
72,18	12,29
72,20	12,30
72,23	12,33
72,25	12,37
72,28	12,39
72,30	12,40
72,33	12,42
72,35	12,47
72,38	12,49
72,40	12,50
72,42	12,53
72,45	12,57
72,47	12,60
72,50	12,61
72,52	12,64
72,55	12,68
72,57	12,70
72,60	12,72
72,62	12,75
72,64	12,79
72,67	12,81
72,69	12,83
72,72	12,86
72,74	12,90
72,77	12,92
72,79	12,94
72,82	12,97
72,84	13,00
72,86	13,03
72,89	13,06
72,91	13,10
72,94	13,13
72,96	13,15
72,99	13,19
73,01	13,22
73,04	13,24
73,06	13,27
73,08	13,30
73,11	13,34
73,13	13,38
73,16	13,40
73,18	13,43
73,21	13,47
73,23	13,50
73,25	13,52
73,28	13,56
73,30	13,59
73,33	13,63
73,35	13,65
73,38	13,69
73,40	13,73
73,43	13,77
73,45	13,79
73,47	13,83
73,50	13,88
73,52	13,90
73,55	13,93
73,57	13,97
73,60	14,02
73,62	14,05
73,65	14,08
73,67	14,12
73,69	14,17
73,72	14,20
73,74	14,22
73,77	14,27
73,79	14,32
73,82	14,36
73,84	14,39
73,87	14,43
73,89	14,48
73,91	14,51
73,94	14,54
73,96	14,59
73,99	14,64
74,01	14,67
74,04	14,71
74,06	14,76
74,09	14,82
74,11	14,85
74,13	14,88
74,16	14,93
74,18	14,98
74,21	15,01
74,23	15,04
74,26	15,09
74,28	15,14
74,31	15,17
74,33	15,21
74,35	15,26
74,38	15,31
74,40	15,35
74,43	15,38
74,45	15,42
74,48	15,47
74,50	15,50
74,52	15,54
74,55	15,59
74,57	15,64
74,60	15,68
74,62	15,72
74,65	15,77
74,67	15,82
74,70	15,85
74,72	15,90
74,74	15,94
74,77	15,99
74,79	16,03
74,82	16,07
74,84	16,12
74,87	16,17
74,89	16,20
74,92	16,25
74,94	16,31
74,96	16,35
74,99	16,39
75,01	16,43
75,04	16,49
75,06	16,54
75,09	16,57
75,11	16,62
75,14	16,68
75,16	16,72
75,18	16,76
75,21	16,81
75,23	16,86
75,26	16,91
75,28	16,95
75,31	17,01
75,33	17,06
75,36	17,11
75,38	17,14
75,40	17,19
75,43	17,25
75,45	17,29
75,48	17,32
75,50	17,37
75,53	17,44
75,55	17,48
75,57	17,51
75,60	17,57
75,62	17,63
75,65	17,67
75,67	17,70
75,70	17,76
75,72	17,82
75,75	17,86
75,77	17,90
75,79	17,95
75,82	18,01
75,84	18,05
75,87	18,09
75,89	18,15
75,92	18,21
75,94	18,25
75,97	18,28
75,99	18,33
76,01	18,40
76,04	18,44
76,06	18,49
76,09	18,55
76,11	18,60
76,14	18,64
76,16	18,68
76,19	18,73
76,21	18,78
76,23	18,82
76,26	18,87
76,28	18,92
76,31	18,98
76,33	19,02
76,36	19,06
76,38	19,12
76,41	19,18
76,43	19,22
76,45	19,26
76,48	19,32
76,50	19,37
76,53	19,42
76,55	19,47
76,58	19,52
76,60	19,57
76,62	19,61
76,65	19,66
76,67	19,71
76,70	19,76
76,72	19,80
76,75	19,85
76,77	19,91
76,80	19,96
76,82	20,00
76,84	20,06
76,87	20,11
76,89	20,16
76,92	20,19
76,94	20,24
76,97	20,30
76,99	20,35
77,02	20,39
77,04	20,44
77,06	20,50
77,09	20,54
77,11	20,58
77,14	20,64
77,16	20,70
77,19	20,73
77,21	20,77
77,24	20,83
77,26	20,89
77,28	20,92
77,31	20,97
77,33	21,02
77,36	21,08
77,38	21,11
77,41	21,15
77,43	21,21
77,46	21,27
77,48	21,30
77,50	21,35
77,53	21,41
77,55	21,47
77,58	21,50
77,60	21,54
77,63	21,60
77,65	21,66
77,68	21,70
77,70	21,74
77,72	21,79
77,75	21,86
77,77	21,90
77,80	21,94
77,82	22,00
77,85	22,06
77,87	22,10
77,89	22,13
77,92	22,19
77,94	22,26
77,97	22,29
77,99	22,34
78,02	22,39
78,04	22,45
78,07	22,49
78,09	22,53
78,11	22,58
78,14	22,63
78,16	22,67
78,19	22,71
78,21	22,77
78,24	22,82
78,26	22,86
78,29	22,90
78,31	22,96
78,33	23,01
78,36	23,04
78,38	23,09
78,41	23,13
78,43	23,18
78,46	23,22
78,48	23,27
78,51	23,33
78,53	23,37
78,55	23,41
78,58	23,46
78,60	23,51
78,63	23,54
78,65	23,58
78,68	23,63
78,70	23,69
78,73	23,73
78,75	23,76
78,77	23,82
78,80	23,87
78,82	23,91
78,85	23,94
78,87	24,00
78,90	24,05
78,92	24,09
78,94	24,13
78,97	24,19
78,99	24,24
79,02	24,28
79,04	24,32
79,07	24,37
79,09	24,42
79,12	24,45
79,14	24,49
79,16	24,55
79,19	24,60
79,21	24,63
79,24	24,67
79,26	24,72
79,29	24,79
79,31	24,82
79,34	24,85
79,36	24,91
79,38	24,96
79,41	24,99
79,43	25,03
79,46	25,09
79,48	25,15
79,51	25,18
79,53	25,21
79,56	25,27
79,58	25,31
79,60	25,34
79,63	25,39
79,65	25,44
79,68	25,49
79,70	25,52
79,73	25,57
79,75	25,63
79,78	25,67
79,80	25,70
79,82	25,74
79,85	25,79
79,87	25,84
79,90	25,87
79,92	25,91
79,95	25,96
79,97	26,00
79,99	26,04
80,02	26,07
80,04	26,12
80,07	26,17
80,09	26,20
80,12	26,24
80,14	26,29
80,17	26,34
80,19	26,37
80,21	26,41
80,24	26,46
80,26	26,50
80,29	26,53
80,31	26,58
80,34	26,62
80,36	26,65
80,39	26,68
80,41	26,73
80,43	26,78
80,46	26,82
80,48	26,85
80,51	26,91
80,53	26,95
80,56	26,97
80,58	27,01
80,61	27,06
80,63	27,11
80,65	27,14
80,68	27,17
80,70	27,23
80,73	27,27
80,75	27,29
80,78	27,32
80,80	27,37
80,83	27,41
80,85	27,45
80,87	27,48
80,90	27,54
80,92	27,59
80,95	27,62
80,97	27,65
81,00	27,70
81,02	27,74
81,04	27,78
81,07	27,82
81,09	27,85
81,12	27,88
81,14	27,93
81,17	27,96
81,19	27,99
81,22	28,04
81,24	28,08
81,26	28,12
81,29	28,14
81,31	28,18
81,34	28,23
81,36	28,26
81,39	28,29
81,41	28,34
81,44	28,38
81,46	28,41
81,48	28,44
81,51	28,48
81,53	28,52
81,56	28,54
81,58	28,58
81,61	28,63
81,63	28,66
81,66	28,69
81,68	28,72
81,70	28,75
81,73	28,77
81,75	28,81
81,78	28,85
81,80	28,87
81,83	28,91
81,85	28,95
81,88	28,98
81,90	29,01
81,92	29,03
81,95	29,07
81,97	29,11
82,00	29,12
82,02	29,16
82,05	29,20
82,07	29,22
82,10	29,24
82,12	29,27
82,14	29,30
82,17	29,32
82,19	29,34
82,22	29,36
82,24	29,39
82,27	29,40
82,29	29,42
82,31	29,44
82,34	29,48
82,36	29,49
82,39	29,50
82,41	29,53
82,44	29,55
82,46	29,54
82,49	29,55
82,51	29,58
82,53	29,59
82,56	29,60
82,58	29,60
82,61	29,63
82,63	29,64
82,66	29,64
82,68	29,64
82,71	29,66
82,73	29,67
82,75	29,67
82,78	29,67
82,80	29,70
82,83	29,71
82,85	29,71
82,88	29,71
82,90	29,72
82,93	29,73
82,95	29,72
82,97	29,71
83,00	29,72
83,02	29,73
83,05	29,72
83,07	29,72
83,10	29,73
83,12	29,74
83,15	29,73
83,17	29,71
83,19	29,73
83,22	29,73
83,24	29,71
83,27	29,71
83,29	29,72
83,32	29,72
83,34	29,71
83,36	29,70
83,39	29,71
83,41	29,70
83,44	29,68
83,46	29,67
83,49	29,68
83,51	29,68
83,54	29,67
83,56	29,66
83,58	29,67
83,61	29,66
83,63	29,65
83,66	29,65
83,68	29,65
83,71	29,64
83,73	29,62
83,76	29,62
83,78	29,62
83,80	29,61
83,83	29,60
83,85	29,60
83,88	29,60
83,90	29,58
83,93	29,57
83,95	29,57
83,98	29,57
84,00	29,55
84,02	29,55
84,05	29,55
84,07	29,55
84,10	29,53
84,12	29,51
84,15	29,51
84,17	29,50
84,20	29,47
84,22	29,46
84,24	29,45
84,27	29,44
84,29	29,42
84,32	29,40
84,34	29,40
84,37	29,39
84,39	29,35
84,41	29,33
84,44	29,33
84,46	29,31
84,49	29,28
84,51	29,26
84,54	29,25
84,56	29,23
84,59	29,19
84,61	29,16
84,63	29,16
84,66	29,13
84,68	29,09
84,71	29,06
84,73	29,06
84,76	29,04
84,78	28,99
84,81	28,97
84,83	28,95
84,85	28,93
84,88	28,89
84,90	28,85
84,93	28,84
84,95	28,81
84,98	28,77
85,00	28,74
85,03	28,71
85,05	28,70
85,07	28,65
85,10	28,61
85,12	28,60
85,15	28,57
85,17	28,53
85,20	28,50
85,22	28,48
85,25	28,46
85,27	28,42
85,29	28,39
